destino,origen,precio,anio,mes
Ver: Otros C.May. Xalapa,Distrito Federal,1.80,2001,12
Yuc: C.A. Mérida,Yucatán,1.95,2001,12
Zac: M.A. Zacatecas,Zacatecas,1.87,2001,12
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,1.90,2002,12
BCS: U.Com. La Paz,Jalisco,2.13,2002,12
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.20,2002,12
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2002,12
DF: C.A. Iztapalapa,Hidalgo,2.25,2002,12
DF: C.A. Iztapalapa,México,2.30,2002,12
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.15,2002,12
Gto: C.A. León,Guanajuato,1.98,2002,12
Gto: Mod.A. Irapuato,Guanajuato,2.50,2002,12
Hgo: C.A. Pachuca,Distrito Federal,2.10,2002,12
Jal: M.A. Guadalajara,Jalisco,1.90,2002,12
Mex: C.A. Ecatepec,México,2.10,2002,12
Mich: M.A. Morelia,Michoacán,1.90,2002,12
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.05,2002,12
"Nay: Nayarabastos, Tepic",Jalisco,2.00,2002,12
"Nay: Nayarabastos, Tepic",Nayarit,1.80,2002,12
NL: C.A. Guadalupe,Tamaulipas,2.25,2002,12
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.30,2002,12
Oax: Mod.A. Oaxaca,Chiapas,2.30,2002,12
Oax: Mod.A. Oaxaca,Oaxaca,2.53,2002,12
Oax: Mod.A. Oaxaca,Sinaloa,2.70,2002,12
Pue: C.A. Puebla,Puebla,2.20,2002,12
Qro: M.A. Querétaro,Jalisco,1.95,2002,12
SLP: C.A. San Luis Potosí,Guanajuato,1.70,2002,12
Sin: C.A. Culiacán,Sinaloa,2.50,2002,12
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.08,2002,12
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.10,2002,12
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2002,12
Yuc: C.A. Mérida,Yucatán,2.30,2002,12
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.34,2003,12
BCS: U.Com. La Paz,Baja California Sur,2.78,2003,12
"Coah: C.A. La Laguna, Torreón",Chihuahua,3.26,2003,12
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2003,12
Chih: C.A. Chihuahua,Chihuahua,2.28,2003,12
DF: C.A. Iztapalapa,Sinaloa,2.40,2003,12
"Dgo: C.A. ""Francisco Villa""",Durango,2.04,2003,12
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.28,2003,12
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,3.00,2003,12
Gto: C.A. León,Guanajuato,2.16,2003,12
Gto: Mod.A. Irapuato,Guanajuato,2.38,2003,12
Hgo: C.A. Pachuca,Distrito Federal,2.20,2003,12
Jal: M.A. Guadalajara,Jalisco,2.06,2003,12
Mex: C.A. Ecatepec,Hidalgo,2.22,2003,12
Mich: M.A. Morelia,Michoacán,2.10,2003,12
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.22,2003,12
"Nay: Nayarabastos, Tepic",Jalisco,2.42,2003,12
NL: C.A. Guadalupe,Tamaulipas,3.00,2003,12
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.44,2003,12
Oax: Mod.A. Oaxaca,Sinaloa,2.52,2003,12
Pue: C.A. Puebla,Tlaxcala,2.22,2003,12
Qro: M.A. Querétaro,Jalisco,2.20,2003,12
SLP: C.A. San Luis Potosí,Guanajuato,1.82,2003,12
Sin: C.A. Culiacán,Sinaloa,3.00,2003,12
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.50,2003,12
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2003,12
Ver: Otros C.May. Xalapa,Sinaloa,2.04,2003,12
Yuc: C.A. Mérida,Yucatán,2.40,2003,12
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.70,2004,12
BCS: U.Com. La Paz,Baja California Sur,3.10,2004,12
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.50,2004,12
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.30,2004,12
Chih: C.A. Chihuahua,Chihuahua,2.46,2004,12
DF: C.A. Iztapalapa,México,2.56,2004,12
"Dgo: C.A. ""Francisco Villa""",Durango,2.07,2004,12
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.11,2004,12
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.40,2004,12
Gto: C.A. León,Guanajuato,2.35,2004,12
Gto: Mod.A. Irapuato,Guanajuato,2.76,2004,12
Hgo: C.A. Pachuca,Distrito Federal,2.40,2004,12
Jal: M.A. Guadalajara,Jalisco,2.02,2004,12
Mex: C.A. Ecatepec,Hidalgo,2.22,2004,12
Mex: C.A. Ecatepec,México,2.60,2004,12
Mich: M.A. Morelia,Michoacán,2.24,2004,12
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,2.54,2004,12
"Nay: Nayarabastos, Tepic",Jalisco,2.22,2004,12
NL: C.A. Guadalupe,Coahuila,2.57,2004,12
NL: C.A. Guadalupe,Tamaulipas,2.75,2004,12
NL: C.A. Guadalupe,Importación,3.00,2004,12
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.52,2004,12
Oax: Mod.A. Oaxaca,Chiapas,2.22,2004,12
Pue: C.A. Puebla,Tlaxcala,2.18,2004,12
Qro: M.A. Querétaro,Jalisco,2.50,2004,12
SLP: C.A. San Luis Potosí,Guanajuato,1.80,2004,12
Sin: C.A. Culiacán,Sinaloa,3.00,2004,12
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.88,2004,12
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2004,12
Ver: Otros C.May. Xalapa,Sinaloa,2.10,2004,12
Yuc: C.A. Mérida,Distrito Federal,2.50,2004,12
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.00,2005,12
BCS: U.Com. La Paz,Jalisco,3.00,2005,12
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.55,2005,12
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.10,2005,12
Chih: C.A. Chihuahua,Chihuahua,2.40,2005,12
DF: C.A. Iztapalapa,México,2.20,2005,12
"Dgo: C.A. ""Francisco Villa""",Durango,1.81,2005,12
"Dgo: C.A. ""Francisco Villa""",Sinaloa,1.95,2005,12
